neighborhood,borough,date,discountShare,medianAskingRent,totalInventory
Boerum Hill,Brooklyn,1/1/20,0.158,3300,95
Boerum Hill,Brooklyn,2/1/20,0.105,3350,76
Boerum Hill,Brooklyn,3/1/20,0.091,3275,66
Boerum Hill,Brooklyn,4/1/20,0.086,3300,81
Boerum Hill,Brooklyn,5/1/20,0.173,3400,139
Boerum Hill,Brooklyn,6/1/20,0.181,3299,249
Boerum Hill,Brooklyn,7/1/20,0.268,3192,310
Boerum Hill,Brooklyn,8/1/20,0.28,3163,350
Boerum Hill,Brooklyn,9/1/20,0.302,3000,374
Boerum Hill,Brooklyn,10/1/20,0.274,2850,379
Boerum Hill,Brooklyn,11/1/20,0.195,2774,338
Boerum Hill,Brooklyn,12/1/20,0.226,2700,314
Boerum Hill,Brooklyn,1/1/21,0.145,2600,296
Boerum Hill,Brooklyn,2/1/21,0.182,2675,253
Boerum Hill,Brooklyn,3/1/21,0.183,2700,240
Boerum Hill,Brooklyn,4/1/21,0.11,2775,218
Boerum Hill,Brooklyn,5/1/21,0.079,2800,203
Boerum Hill,Brooklyn,6/1/21,0.073,2850,164
Boerum Hill,Brooklyn,7/1/21,0.066,2997,152
Boerum Hill,Brooklyn,8/1/21,0.119,2850,118
Boerum Hill,Brooklyn,9/1/21,0.057,2800,87
Boerum Hill,Brooklyn,10/1/21,0.116,3000,95
Boerum Hill,Brooklyn,11/1/21,0.097,3000,72
Boerum Hill,Brooklyn,12/1/21,0.022,3600,45
Boerum Hill,Brooklyn,1/1/22,0.082,3600,61
Boerum Hill,Brooklyn,2/1/22,0.069,3250,58
Boerum Hill,Brooklyn,3/1/22,0.067,3500,45
Borough Park,Brooklyn,1/1/19,0.124,1850,89
Borough Park,Brooklyn,2/1/19,0.206,1863,68
Borough Park,Brooklyn,3/1/19,0.229,1875,83
Borough Park,Brooklyn,4/1/19,0.198,1900,81
Borough Park,Brooklyn,5/1/19,0.141,1875,99
Borough Park,Brooklyn,6/1/19,0.097,1863,62
Borough Park,Brooklyn,7/1/19,0.107,1898,84
Borough Park,Brooklyn,8/1/19,0.137,1995,95
Borough Park,Brooklyn,9/1/19,0.165,1947,85
Borough Park,Brooklyn,10/1/19,0.052,2075,58
Borough Park,Brooklyn,11/1/19,0.175,1950,57
Borough Park,Brooklyn,12/1/19,0.087,1888,46
Borough Park,Brooklyn,1/1/20,0.12,1825,50
Borough Park,Brooklyn,2/1/20,0.122,1950,49
Borough Park,Brooklyn,3/1/20,0.075,2049,40
Borough Park,Brooklyn,4/1/20,0.133,1778,30
Borough Park,Brooklyn,5/1/20,0.041,1849,49
Borough Park,Brooklyn,6/1/20,0.068,1700,74
Borough Park,Brooklyn,7/1/20,0.141,1752,78
Borough Park,Brooklyn,8/1/20,0.143,1850,91
Borough Park,Brooklyn,9/1/20,0.194,1795,93
Borough Park,Brooklyn,10/1/20,0.163,1795,80
Borough Park,Brooklyn,11/1/20,0.172,1797,58
Borough Park,Brooklyn,12/1/20,0.108,1795,37
Borough Park,Brooklyn,1/1/21,0.175,1799,63
Borough Park,Brooklyn,2/1/21,0.101,1700,79
Borough Park,Brooklyn,3/1/21,0.134,1700,82
Borough Park,Brooklyn,4/1/21,0.141,1825,78
Borough Park,Brooklyn,5/1/21,0.128,1800,78
Borough Park,Brooklyn,6/1/21,0.118,1800,85
Borough Park,Brooklyn,7/1/21,0.114,1849,79
Borough Park,Brooklyn,8/1/21,0.092,1900,87
Borough Park,Brooklyn,9/1/21,0.094,1950,64
Borough Park,Brooklyn,10/1/21,0.106,1875,85
Borough Park,Brooklyn,11/1/21,0.162,1900,68
Borough Park,Brooklyn,12/1/21,0.123,1650,73
Borough Park,Brooklyn,1/1/22,0.137,1650,73
Borough Park,Brooklyn,2/1/22,0.131,1813,84
Borough Park,Brooklyn,3/1/22,0.118,1950,85
Briarwood,Queens,1/1/19,0.176,1775,68
Briarwood,Queens,2/1/19,0.095,1715,63
Briarwood,Queens,3/1/19,0.154,1795,65
Briarwood,Queens,4/1/19,0.177,1748,62
Briarwood,Queens,5/1/19,0.113,1750,71
Briarwood,Queens,6/1/19,0.134,1825,82
Briarwood,Queens,7/1/19,0.07,1757,86
Briarwood,Queens,8/1/19,0.186,1750,86
Briarwood,Queens,9/1/19,0.111,1888,72
Briarwood,Queens,10/1/19,0.225,1850,71
Briarwood,Queens,11/1/19,0.202,1823,84
Briarwood,Queens,12/1/19,0.139,1750,72
Briarwood,Queens,1/1/20,0.123,1786,106
Briarwood,Queens,2/1/20,0.093,1770,97
Briarwood,Queens,3/1/20,0.161,1770,62
Briarwood,Queens,4/1/20,0.121,1725,33
Briarwood,Queens,5/1/20,0.152,1698,46
Briarwood,Queens,6/1/20,0.114,1780,70
Briarwood,Queens,7/1/20,0.109,1795,92
Briarwood,Queens,8/1/20,0.151,1726,106
Briarwood,Queens,9/1/20,0.143,1750,112
Briarwood,Queens,10/1/20,0.248,1750,129
Briarwood,Queens,11/1/20,0.159,1725,113
Briarwood,Queens,12/1/20,0.103,1725,117
Briarwood,Queens,1/1/21,0.101,1725,148
Briarwood,Queens,2/1/21,0.074,1725,148
Briarwood,Queens,3/1/21,0.102,1725,137
Briarwood,Queens,4/1/21,0.074,1725,108
Briarwood,Queens,5/1/21,0.062,1725,113
Briarwood,Queens,6/1/21,0.07,1725,128
Briarwood,Queens,7/1/21,0.078,1725,116
Briarwood,Queens,8/1/21,0.049,1725,103
Briarwood,Queens,9/1/21,0.053,1725,94
Briarwood,Queens,10/1/21,0.06,1725,100
Briarwood,Queens,11/1/21,0.071,1725,99
Briarwood,Queens,12/1/21,0.091,1785,99
Briarwood,Queens,1/1/22,0.085,1888,118
Briarwood,Queens,2/1/22,0.097,1850,155
Briarwood,Queens,3/1/22,0.079,1950,152
Brighton Beach,Brooklyn,1/1/19,0.247,2100,77
Brighton Beach,Brooklyn,2/1/19,0.16,2185,81
Brighton Beach,Brooklyn,3/1/19,0.25,2138,96
Brighton Beach,Brooklyn,4/1/19,0.204,1950,113
Brighton Beach,Brooklyn,5/1/19,0.13,1975,77
Brighton Beach,Brooklyn,6/1/19,0.096,2098,83
Brighton Beach,Brooklyn,7/1/19,0.15,2050,107
Brighton Beach,Brooklyn,8/1/19,0.243,1995,103
Brighton Beach,Brooklyn,9/1/19,0.161,1950,87
Brighton Beach,Brooklyn,10/1/19,0.182,2050,77
Brighton Beach,Brooklyn,11/1/19,0.221,2050,77
Brighton Beach,Brooklyn,12/1/19,0.188,1898,64
Brighton Beach,Brooklyn,1/1/20,0.172,1910,58
Brighton Beach,Brooklyn,2/1/20,0.127,1935,63
Brighton Beach,Brooklyn,3/1/20,0.149,2199,47
Brighton Beach,Brooklyn,4/1/20,0.159,2149,44
Brighton Beach,Brooklyn,5/1/20,0.167,2063,48
Brighton Beach,Brooklyn,6/1/20,0.167,2048,48
Brighton Beach,Brooklyn,7/1/20,0.385,2024,52
Brighton Beach,Brooklyn,8/1/20,0.208,2200,77
Brighton Beach,Brooklyn,9/1/20,0.185,2125,108
Brighton Beach,Brooklyn,10/1/20,0.176,1995,108
Brighton Beach,Brooklyn,11/1/20,0.244,1995,90
Brighton Beach,Brooklyn,12/1/20,0.173,1975,81
Brighton Beach,Brooklyn,1/1/21,0.229,1895,83
Brighton Beach,Brooklyn,2/1/21,0.105,1750,76
Brighton Beach,Brooklyn,3/1/21,0.18,1800,61
Brighton Beach,Brooklyn,4/1/21,0.141,1850,71
Brighton Beach,Brooklyn,5/1/21,0.172,1887,64
Brighton Beach,Brooklyn,6/1/21,0.098,1863,82
Brighton Beach,Brooklyn,7/1/21,0.127,1850,71
Brighton Beach,Brooklyn,8/1/21,0.149,1948,74
Brighton Beach,Brooklyn,9/1/21,0.111,2245,63
Brighton Beach,Brooklyn,10/1/21,0.061,2213,82
Brighton Beach,Brooklyn,11/1/21,0.119,2050,59
Brighton Beach,Brooklyn,12/1/21,0.159,2200,63
Brighton Beach,Brooklyn,1/1/22,0.07,2050,71
Brighton Beach,Brooklyn,2/1/22,0.085,2050,71
Brighton Beach,Brooklyn,3/1/22,0.124,2015,97
Bronxwood,Bronx,1/1/19,0.077,1650,26
Bronxwood,Bronx,2/1/19,0.077,1598,26
Bronxwood,Bronx,3/1/19,0.154,1650,13
Bronxwood,Bronx,4/1/19,0.091,1625,11
Bronxwood,Bronx,5/1/19,0.13,1750,23
Bronxwood,Bronx,6/1/19,0.048,1895,21
Bronxwood,Bronx,7/1/19,0.111,1625,18
Bronxwood,Bronx,8/1/19,0.087,1750,23
Bronxwood,Bronx,9/1/19,0.222,2273,18
Bronxwood,Bronx,10/1/19,0,1950,11
Bronxwood,Bronx,11/1/19,0.053,1700,19
Bronxwood,Bronx,12/1/19,0,1695,27
Bronxwood,Bronx,1/1/20,0.226,1675,31
Bronxwood,Bronx,2/1/20,0,1645,21
Bronxwood,Bronx,3/1/20,0,0,4
Bronxwood,Bronx,4/1/20,0,0,2
Bronxwood,Bronx,5/1/20,0,0,2
Bronxwood,Bronx,6/1/20,0,0,3
Bronxwood,Bronx,7/1/20,0,0,8
Bronxwood,Bronx,8/1/20,0.077,1700,13
Bronxwood,Bronx,9/1/20,0.154,1725,13
Bronxwood,Bronx,10/1/20,0,1648,10
Bronxwood,Bronx,11/1/20,0.167,1548,12
Bronxwood,Bronx,12/1/20,0.167,1623,12
Bronxwood,Bronx,1/1/21,0,1625,13
Bronxwood,Bronx,2/1/21,0,1545,10
Bronxwood,Bronx,3/1/21,0.059,1845,17
Bronxwood,Bronx,4/1/21,0,1603,10
Bronxwood,Bronx,5/1/21,0,1695,13
Bronxwood,Bronx,6/1/21,0.062,1673,16
Bronxwood,Bronx,7/1/21,0,1625,16
Bronxwood,Bronx,8/1/21,0,1669,11
Bronxwood,Bronx,9/1/21,0.077,1695,13
Bronxwood,Bronx,10/1/21,0,1650,12
Bronxwood,Bronx,11/1/21,0,1900,11
Bronxwood,Bronx,12/1/21,0.083,1685,12
Bronxwood,Bronx,1/1/22,0,1675,19
Bronxwood,Bronx,2/1/22,0,1800,37
Bronxwood,Bronx,3/1/22,0.06,1700,50
Brooklyn Heights,Brooklyn,1/1/19,0.195,3100,221
Brooklyn Heights,Brooklyn,2/1/19,0.172,3215,215
Brooklyn Heights,Brooklyn,3/1/19,0.204,3500,255
Brooklyn Heights,Brooklyn,4/1/19,0.192,3500,250
Brooklyn Heights,Brooklyn,5/1/19,0.177,3381,310
Brooklyn Heights,Brooklyn,6/1/19,0.182,3505,319
Brooklyn Heights,Brooklyn,7/1/19,0.148,3400,431
Brooklyn Heights,Brooklyn,8/1/19,0.183,3626,311
Brooklyn Heights,Brooklyn,9/1/19,0.221,3636,294
Brooklyn Heights,Brooklyn,10/1/19,0.235,3690,260
Brooklyn Heights,Brooklyn,11/1/19,0.22,3620,214
Brooklyn Heights,Brooklyn,12/1/19,0.161,3605,180
Brooklyn Heights,Brooklyn,1/1/20,0.217,3727,212
Brooklyn Heights,Brooklyn,2/1/20,0.159,3540,208
Brooklyn Heights,Brooklyn,3/1/20,0.2,3500,190
Brooklyn Heights,Brooklyn,4/1/20,0.3,3754,140
Brooklyn Heights,Brooklyn,5/1/20,0.274,3480,277
Brooklyn Heights,Brooklyn,6/1/20,0.284,3200,422
Brooklyn Heights,Brooklyn,7/1/20,0.306,3250,545
Brooklyn Heights,Brooklyn,8/1/20,0.309,2971,624
Brooklyn Heights,Brooklyn,9/1/20,0.292,2960,595
Brooklyn Heights,Brooklyn,10/1/20,0.299,2850,548
Brooklyn Heights,Brooklyn,11/1/20,0.222,2800,508
Brooklyn Heights,Brooklyn,12/1/20,0.155,2816,439
Brooklyn Heights,Brooklyn,1/1/21,0.209,2798,393
Brooklyn Heights,Brooklyn,2/1/21,0.163,2795,369
Brooklyn Heights,Brooklyn,3/1/21,0.128,2700,414
Brooklyn Heights,Brooklyn,4/1/21,0.103,2800,377
Brooklyn Heights,Brooklyn,5/1/21,0.1,2950,370
Brooklyn Heights,Brooklyn,6/1/21,0.103,2900,321
Brooklyn Heights,Brooklyn,7/1/21,0.115,2947,278
Brooklyn Heights,Brooklyn,8/1/21,0.104,3100,222
Brooklyn Heights,Brooklyn,9/1/21,0.238,3500,168
Brooklyn Heights,Brooklyn,10/1/21,0.17,3379,159
Brooklyn Heights,Brooklyn,11/1/21,0.108,3363,130
Brooklyn Heights,Brooklyn,12/1/21,0.16,3713,106
Brooklyn Heights,Brooklyn,1/1/22,0.165,4100,103
Brooklyn Heights,Brooklyn,2/1/22,0.179,3986,117
Brooklyn Heights,Brooklyn,3/1/22,0.169,3672,142
Brookville,Queens,1/1/19,0,0,2
Brookville,Queens,2/1/19,0,0,2
Brookville,Queens,3/1/19,0,0,0
Brookville,Queens,4/1/19,0,0,1
Brookville,Queens,5/1/19,0,0,1
Brookville,Queens,6/1/19,0,0,1
Brookville,Queens,7/1/19,0,0,0
Brookville,Queens,8/1/19,0,0,0
Brookville,Queens,9/1/19,0,0,0
Brookville,Queens,10/1/19,0,0,0
Brookville,Queens,11/1/19,0,0,0
Brookville,Queens,12/1/19,0,0,2
Brookville,Queens,1/1/20,0,0,2
Brookville,Queens,2/1/20,0,0,3
Brookville,Queens,3/1/20,0,0,0
Brookville,Queens,4/1/20,0,0,1
Brookville,Queens,5/1/20,0,0,1
Brookville,Queens,6/1/20,0,0,1
Brookville,Queens,7/1/20,0,0,0
Brookville,Queens,8/1/20,0,0,0
Brookville,Queens,9/1/20,0,0,1
Brookville,Queens,10/1/20,0,0,1
Brookville,Queens,11/1/20,0,0,2
Brookville,Queens,12/1/20,0,0,1
Brookville,Queens,1/1/21,0,0,0
Brookville,Queens,2/1/21,0,0,1
Brookville,Queens,3/1/21,0,0,0
Brookville,Queens,4/1/21,0,0,1
Brookville,Queens,5/1/21,0,0,1
Brookville,Queens,6/1/21,0,0,6
Brookville,Queens,7/1/21,0,0,2
Brookville,Queens,8/1/21,0,0,3
Brookville,Queens,9/1/21,0,0,4
Brookville,Queens,10/1/21,0,0,4
Brookville,Queens,11/1/21,0,0,2
Brookville,Queens,12/1/21,0,0,4
Brookville,Queens,1/1/22,0,0,0
Brookville,Queens,2/1/22,0,0,0
Brookville,Queens,3/1/22,0,0,1
Brownsville,Brooklyn,1/1/19,0.127,2100,55
Brownsville,Brooklyn,2/1/19,0.067,2100,45
Brownsville,Brooklyn,3/1/19,0.055,2100,55
Brownsville,Brooklyn,4/1/19,0.143,1950,63
Brownsville,Brooklyn,5/1/19,0.182,2100,77
Brownsville,Brooklyn,6/1/19,0.052,2325,58
Brownsville,Brooklyn,7/1/19,0.13,1997,46
Brownsville,Brooklyn,8/1/19,0.173,1900,52
Brownsville,Brooklyn,9/1/19,0.279,2000,43
Brownsville,Brooklyn,10/1/19,0.143,2000,35
Brownsville,Brooklyn,11/1/19,0.15,1973,40
Brownsville,Brooklyn,12/1/19,0.1,2000,40
Brownsville,Brooklyn,1/1/20,0.185,2000,27
Brownsville,Brooklyn,2/1/20,0.133,1987,30
Brownsville,Brooklyn,3/1/20,0.161,2000,31
Brownsville,Brooklyn,4/1/20,0.083,1843,24
Brownsville,Brooklyn,5/1/20,0.154,1868,26
Brownsville,Brooklyn,6/1/20,0.136,1888,22
Brownsville,Brooklyn,7/1/20,0.071,1925,42
Brownsville,Brooklyn,8/1/20,0.135,2314,52
Brownsville,Brooklyn,9/1/20,0.106,2295,47
Brownsville,Brooklyn,10/1/20,0.167,1908,36
Brownsville,Brooklyn,11/1/20,0.237,2150,38
Brownsville,Brooklyn,12/1/20,0.158,2200,38
Brownsville,Brooklyn,1/1/21,0.275,2000,40
Brownsville,Brooklyn,2/1/21,0.162,1850,37
Brownsville,Brooklyn,3/1/21,0.186,1995,43
Brownsville,Brooklyn,4/1/21,0.13,1900,46
Brownsville,Brooklyn,5/1/21,0.121,1900,58
Brownsville,Brooklyn,6/1/21,0.138,1900,65
Brownsville,Brooklyn,7/1/21,0.098,2099,82
Brownsville,Brooklyn,8/1/21,0.045,2050,88
Brownsville,Brooklyn,9/1/21,0.098,2050,61
Brownsville,Brooklyn,10/1/21,0.045,2000,88
Brownsville,Brooklyn,11/1/21,0.078,2000,77
Brownsville,Brooklyn,12/1/21,0.065,1987,62
Brownsville,Brooklyn,1/1/22,0.034,1825,87
Brownsville,Brooklyn,2/1/22,0.109,1949,55
Brownsville,Brooklyn,3/1/22,0.13,2100,77
Bushwick,Brooklyn,1/1/19,0.12,2500,2437
Bushwick,Brooklyn,2/1/19,0.137,2549,1999
Bushwick,Brooklyn,3/1/19,0.147,2590,1783
Bushwick,Brooklyn,4/1/19,0.148,2650,1549
Bushwick,Brooklyn,5/1/19,0.146,2650,1801
Bushwick,Brooklyn,6/1/19,0.145,2625,1795
Bushwick,Brooklyn,7/1/19,0.145,2750,1973
Bushwick,Brooklyn,8/1/19,0.151,2800,1827
Bushwick,Brooklyn,9/1/19,0.186,2799,1459
Bushwick,Brooklyn,10/1/19,0.148,2799,1152
Bushwick,Brooklyn,11/1/19,0.17,2749,939
Bushwick,Brooklyn,12/1/19,0.142,2650,802
Bushwick,Brooklyn,1/1/20,0.136,2775,907
Bushwick,Brooklyn,2/1/20,0.128,2800,917
Bushwick,Brooklyn,3/1/20,0.111,2750,882
Bushwick,Brooklyn,4/1/20,0.139,2650,835
Bushwick,Brooklyn,5/1/20,0.247,2600,1658
Bushwick,Brooklyn,6/1/20,0.22,2571,2339
Bushwick,Brooklyn,7/1/20,0.256,2595,2965
Bushwick,Brooklyn,8/1/20,0.247,2500,3376
Bushwick,Brooklyn,9/1/20,0.208,2475,3383
Bushwick,Brooklyn,10/1/20,0.206,2399,2948
Bushwick,Brooklyn,11/1/20,0.172,2397,2836
Bushwick,Brooklyn,12/1/20,0.18,2350,2728
Bushwick,Brooklyn,1/1/21,0.115,2350,2788
Bushwick,Brooklyn,2/1/21,0.116,2399,2530
Bushwick,Brooklyn,3/1/21,0.121,2399,2820
Bushwick,Brooklyn,4/1/21,0.1,2400,2913
Bushwick,Brooklyn,5/1/21,0.105,2450,3194
Bushwick,Brooklyn,6/1/21,0.089,2500,3274
Bushwick,Brooklyn,7/1/21,0.072,2656,2964
Bushwick,Brooklyn,8/1/21,0.097,2800,2476
Bushwick,Brooklyn,9/1/21,0.077,2805,1614
Bushwick,Brooklyn,10/1/21,0.101,2800,1530
Bushwick,Brooklyn,11/1/21,0.096,2800,1425
Bushwick,Brooklyn,12/1/21,0.088,2800,1303
Bushwick,Brooklyn,1/1/22,0.097,2900,1244
Bushwick,Brooklyn,2/1/22,0.111,3000,1149
Bushwick,Brooklyn,3/1/22,0.107,3053,1500
Cambria Heights,Queens,1/1/19,0,0,1
Cambria Heights,Queens,2/1/19,0,0,1
Cambria Heights,Queens,3/1/19,0,0,1
Cambria Heights,Queens,4/1/19,0,0,1
Cambria Heights,Queens,5/1/19,0,0,1
Cambria Heights,Queens,6/1/19,0,0,0
Cambria Heights,Queens,7/1/19,0,0,0
Cambria Heights,Queens,8/1/19,0,0,0
Cambria Heights,Queens,9/1/19,0,0,0
Cambria Heights,Queens,10/1/19,0,0,0
Cambria Heights,Queens,11/1/19,0,0,0
Cambria Heights,Queens,12/1/19,0,0,1
Cambria Heights,Queens,1/1/20,0,0,0
Cambria Heights,Queens,2/1/20,0,0,1
Cambria Heights,Queens,3/1/20,0,0,0
Cambria Heights,Queens,4/1/20,0,0,0
Cambria Heights,Queens,5/1/20,0,0,1
Cambria Heights,Queens,6/1/20,0,0,1
Cambria Heights,Queens,7/1/20,0,0,1
Cambria Heights,Queens,8/1/20,0,0,0
Cambria Heights,Queens,9/1/20,0,0,0
Cambria Heights,Queens,10/1/20,0,0,0
Cambria Heights,Queens,11/1/20,0,0,0
Cambria Heights,Queens,12/1/20,0,0,0
Cambria Heights,Queens,1/1/21,0,0,0
Cambria Heights,Queens,2/1/21,0,0,0
Cambria Heights,Queens,3/1/21,0,0,1
Cambria Heights,Queens,4/1/21,0,0,1
Cambria Heights,Queens,5/1/21,0,0,1
Cambria Heights,Queens,6/1/21,0,0,0
Cambria Heights,Queens,7/1/21,0,0,2
Cambria Heights,Queens,8/1/21,0,0,1
Cambria Heights,Queens,9/1/21,0,0,0
Cambria Heights,Queens,10/1/21,0,0,1
Cambria Heights,Queens,11/1/21,0,0,2
Cambria Heights,Queens,12/1/21,0,0,1
Cambria Heights,Queens,1/1/22,0,0,0
Cambria Heights,Queens,2/1/22,0,0,1
Cambria Heights,Queens,3/1/22,0,0,1
Canarsie,Brooklyn,1/1/19,0.029,2000,34
Canarsie,Brooklyn,2/1/19,0.114,1990,44
Canarsie,Brooklyn,3/1/19,0.047,2200,43
Canarsie,Brooklyn,4/1/19,0.077,2000,26
Canarsie,Brooklyn,5/1/19,0.147,2000,34
Canarsie,Brooklyn,6/1/19,0.152,2100,33
Canarsie,Brooklyn,7/1/19,0.086,2100,35
Canarsie,Brooklyn,8/1/19,0.067,2100,45
Canarsie,Brooklyn,9/1/19,0.088,1958,34
Canarsie,Brooklyn,10/1/19,0.118,2100,34
Canarsie,Brooklyn,11/1/19,0,2100,26
Canarsie,Brooklyn,12/1/19,0.037,2100,27
Canarsie,Brooklyn,1/1/20,0.125,2200,40
Canarsie,Brooklyn,2/1/20,0.114,2200,35
Canarsie,Brooklyn,3/1/20,0.091,2300,22
Canarsie,Brooklyn,4/1/20,0.125,2250,16
Canarsie,Brooklyn,5/1/20,0,2250,12
Canarsie,Brooklyn,6/1/20,0.353,2200,17
Canarsie,Brooklyn,7/1/20,0.077,2175,26
Canarsie,Brooklyn,8/1/20,0.083,2200,24
Canarsie,Brooklyn,9/1/20,0.129,2300,31
Canarsie,Brooklyn,10/1/20,0.091,2300,22
Canarsie,Brooklyn,11/1/20,0.154,2300,26
Canarsie,Brooklyn,12/1/20,0.094,2177,32
Canarsie,Brooklyn,1/1/21,0.171,2100,35
Canarsie,Brooklyn,2/1/21,0.28,2200,25
Canarsie,Brooklyn,3/1/21,0.167,2075,24
Canarsie,Brooklyn,4/1/21,0.111,1950,27
Canarsie,Brooklyn,5/1/21,0.036,1975,28
Canarsie,Brooklyn,6/1/21,0.08,2195,25
Canarsie,Brooklyn,7/1/21,0.212,2095,33
Canarsie,Brooklyn,8/1/21,0.129,2050,31
Canarsie,Brooklyn,9/1/21,0.133,2098,30
Canarsie,Brooklyn,10/1/21,0.05,2200,40
Canarsie,Brooklyn,11/1/21,0.054,2250,37
Canarsie,Brooklyn,12/1/21,0.057,2399,35
Canarsie,Brooklyn,1/1/22,0.1,2200,40
Canarsie,Brooklyn,2/1/22,0.024,2200,41
Canarsie,Brooklyn,3/1/22,0.155,2275,58
Carroll Gardens,Brooklyn,1/1/19,0.121,3150,157
Carroll Gardens,Brooklyn,2/1/19,0.166,2900,175
Carroll Gardens,Brooklyn,3/1/19,0.103,2775,184
Carroll Gardens,Brooklyn,4/1/19,0.167,2863,168
Carroll Gardens,Brooklyn,5/1/19,0.107,2950,178
Carroll Gardens,Brooklyn,6/1/19,0.104,2997,192
Carroll Gardens,Brooklyn,7/1/19,0.16,3225,200
Carroll Gardens,Brooklyn,8/1/19,0.165,3425,200
Carroll Gardens,Brooklyn,9/1/19,0.117,3650,163
Carroll Gardens,Brooklyn,10/1/19,0.181,3500,155
Carroll Gardens,Brooklyn,11/1/19,0.174,3225,138
Carroll Gardens,Brooklyn,12/1/19,0.122,3300,115
Carroll Gardens,Brooklyn,1/1/20,0.17,3200,106
Carroll Gardens,Brooklyn,2/1/20,0.134,3400,112
Carroll Gardens,Brooklyn,3/1/20,0.105,3395,124
Carroll Gardens,Brooklyn,4/1/20,0.087,3300,115
Carroll Gardens,Brooklyn,5/1/20,0.151,3485,186
Carroll Gardens,Brooklyn,6/1/20,0.187,3000,273
Carroll Gardens,Brooklyn,7/1/20,0.237,3000,401
Carroll Gardens,Brooklyn,8/1/20,0.284,3000,462
Carroll Gardens,Brooklyn,9/1/20,0.309,2831,430
Carroll Gardens,Brooklyn,10/1/20,0.333,2750,444
Carroll Gardens,Brooklyn,11/1/20,0.219,2650,375
Carroll Gardens,Brooklyn,12/1/20,0.219,2500,319
Carroll Gardens,Brooklyn,1/1/21,0.197,2500,309
Carroll Gardens,Brooklyn,2/1/21,0.186,2500,263
Carroll Gardens,Brooklyn,3/1/21,0.148,2525,250
Carroll Gardens,Brooklyn,4/1/21,0.192,2600,234
Carroll Gardens,Brooklyn,5/1/21,0.09,2600,211
Carroll Gardens,Brooklyn,6/1/21,0.109,2800,201
Carroll Gardens,Brooklyn,7/1/21,0.099,2925,172
Carroll Gardens,Brooklyn,8/1/21,0.063,3250,158
Carroll Gardens,Brooklyn,9/1/21,0.063,3050,126
Carroll Gardens,Brooklyn,10/1/21,0.07,3175,86
Carroll Gardens,Brooklyn,11/1/21,0.099,4000,71
Carroll Gardens,Brooklyn,12/1/21,0.1,3500,70
Carroll Gardens,Brooklyn,1/1/22,0.164,3450,73
Carroll Gardens,Brooklyn,2/1/22,0.055,3400,73
Carroll Gardens,Brooklyn,3/1/22,0.104,3500,77
Castle Hill,Bronx,1/1/19,0,0,5
Castle Hill,Bronx,2/1/19,0,0,2
Castle Hill,Bronx,3/1/19,0.062,1575,16
Castle Hill,Bronx,4/1/19,0.062,1850,16
Castle Hill,Bronx,5/1/19,0,1800,14
Castle Hill,Bronx,6/1/19,0,0,4
Castle Hill,Bronx,7/1/19,0,0,8
Castle Hill,Bronx,8/1/19,0,0,2
Castle Hill,Bronx,9/1/19,0,0,3
Castle Hill,Bronx,10/1/19,0,0,1
Castle Hill,Bronx,11/1/19,0,0,1
Castle Hill,Bronx,12/1/19,0,0,1
Castle Hill,Bronx,1/1/20,0,0,2
Castle Hill,Bronx,2/1/20,0,0,3
Castle Hill,Bronx,3/1/20,0,0,4
Castle Hill,Bronx,4/1/20,0,0,1
Castle Hill,Bronx,5/1/20,0,0,2
Castle Hill,Bronx,6/1/20,0,0,3
Castle Hill,Bronx,7/1/20,0,0,5
Castle Hill,Bronx,8/1/20,0,0,4
Castle Hill,Bronx,9/1/20,0,0,2
Castle Hill,Bronx,10/1/20,0,0,2
Castle Hill,Bronx,11/1/20,0,0,2
Castle Hill,Bronx,12/1/20,0,0,1
Castle Hill,Bronx,1/1/21,0,0,2
Castle Hill,Bronx,2/1/21,0,0,3
Castle Hill,Bronx,3/1/21,0,0,6
Castle Hill,Bronx,4/1/21,0,0,4
Castle Hill,Bronx,5/1/21,0,0,7
Castle Hill,Bronx,6/1/21,0,0,8
Castle Hill,Bronx,7/1/21,0,0,4
Castle Hill,Bronx,8/1/21,0,0,7
Castle Hill,Bronx,9/1/21,0,0,8
Castle Hill,Bronx,10/1/21,0,0,4
Castle Hill,Bronx,11/1/21,0,0,6
Castle Hill,Bronx,12/1/21,0,0,4
Castle Hill,Bronx,1/1/22,0,0,9
Castle Hill,Bronx,2/1/22,0,0,7
Castle Hill,Bronx,3/1/22,0,0,4
Central Harlem,Manhattan,1/1/19,0.151,2450,875
Central Harlem,Manhattan,2/1/19,0.144,2463,848
Central Harlem,Manhattan,3/1/19,0.103,2495,910
Central Harlem,Manhattan,4/1/19,0.114,2580,970
Central Harlem,Manhattan,5/1/19,0.102,2650,1010
Central Harlem,Manhattan,6/1/19,0.123,2700,1014
Central Harlem,Manhattan,7/1/19,0.105,2655,1024
Central Harlem,Manhattan,8/1/19,0.139,2695,913
Central Harlem,Manhattan,9/1/19,0.188,2600,807
Central Harlem,Manhattan,10/1/19,0.173,2535,733
Central Harlem,Manhattan,11/1/19,0.142,2548,655
Central Harlem,Manhattan,12/1/19,0.124,2495,588
Central Harlem,Manhattan,1/1/20,0.124,2500,684
Central Harlem,Manhattan,2/1/20,0.109,2500,632
Central Harlem,Manhattan,3/1/20,0.112,2500,589
Central Harlem,Manhattan,4/1/20,0.122,2500,475
